216000043,217000292,05:40
216000043,217000292,06:20
216000043,217000292,07:00
216000043,217000292,07:40
216000043,217000292,08:20
216000043,217000292,09:10
216000043,217000292,09:50
216000043,217000292,10:30
216000043,217000292,11:20
216000043,217000292,12:10
216000043,217000292,13:10
216000043,217000292,14:10
216000043,217000292,15:00
216000043,217000292,15:50
216000043,217000292,16:40
216000043,217000292,17:30
216000043,217000292,18:30
216000043,217000292,19:25
216000043,217000292,20:20
216000043,217000292,21:20
216000043,217000292,21:50
216000043,217000292,22:20
216000043,217000292,23:15
