216000026,217000292,05:20
216000026,217000292,06:00
216000026,217000292,06:40
216000026,217000292,07:20
216000026,217000292,08:00
216000026,217000292,08:45
216000026,217000292,09:30
216000026,217000292,10:10
216000026,217000292,10:45
216000026,217000292,11:45
216000026,217000292,12:40
216000026,217000292,13:40
216000026,217000292,14:35
216000026,217000292,15:25
216000026,217000292,16:15
216000026,217000292,17:05
216000026,217000292,18:00
216000026,217000292,19:00
216000026,217000292,19:50
216000026,217000292,20:50
216000026,217000292,21:50
216000026,217000292,22:50
