217000014,217000066,05:30
217000014,217000066,06:00
217000014,217000066,06:35
217000014,217000066,07:10
217000014,217000066,07:45
217000014,217000066,08:15
217000014,217000066,09:05
217000014,217000066,09:50
217000014,217000066,10:20
217000014,217000066,11:00
217000014,217000066,11:30
217000014,217000066,12:10
217000014,217000066,12:55
217000014,217000066,13:35
217000014,217000066,14:05
217000014,217000066,14:35
217000014,217000066,15:15
217000014,217000066,15:55
217000014,217000066,16:35
217000014,217000066,17:10
217000014,217000066,17:45
217000014,217000066,18:30
217000014,217000066,19:25
217000014,217000066,20:05
217000014,217000066,20:45
217000014,217000066,21:45
217000014,217000066,22:55
217000014,202000208,06:35
217000014,202000208,07:15
217000014,202000208,07:55
217000014,202000208,08:30
217000014,202000208,09:10
217000014,202000208,09:40
217000014,202000208,10:20
217000014,202000208,11:05
217000014,202000208,11:35
217000014,202000208,12:15
217000014,202000208,12:45
217000014,202000208,13:25
217000014,202000208,14:10
217000014,202000208,14:50
217000014,202000208,15:20
217000014,202000208,15:50
217000014,202000208,16:30
217000014,202000208,17:20
217000014,202000208,18:05
217000014,202000208,18:50
217000014,202000208,19:20
217000014,202000208,19:55
217000014,202000208,20:45
217000014,202000208,21:20
217000014,202000208,22:00
217000014,202000208,23:00
217000014,202000208,0:00
