216000043,217000292,05:35
216000043,217000292,06:05
216000043,217000292,06:30
216000043,217000292,06:50
216000043,217000292,07:30
216000043,217000292,08:10
216000043,217000292,09:30
216000043,217000292,10:20
216000043,217000292,11:10
216000043,217000292,11:35
216000043,217000292,12:05
216000043,217000292,12:40
216000043,217000292,13:40
216000043,217000292,14:20
216000043,217000292,15:00
216000043,217000292,15:40
216000043,217000292,16:15
216000043,217000292,16:45
216000043,217000292,17:25
216000043,217000292,18:15
216000043,217000292,19:05
216000043,217000292,19:55
216000043,217000292,20:45
216000043,217000292,21:35
216000043,217000292,22:25
216000043,217000292,23:15
