216000104,217000293,04:30
216000104,217000293,05:00
216000104,217000293,05:30
216000104,217000293,06:00
216000104,217000293,06:30
216000104,217000293,06:50
216000104,217000293,07:10
216000104,217000293,07:30
216000104,217000293,07:50
216000104,217000293,08:20
216000104,217000293,08:50
216000104,217000293,09:20
216000104,217000293,09:50
216000104,217000293,10:20
216000104,217000293,10:50
216000104,217000293,11:20
216000104,217000293,11:50
216000104,217000293,12:20
216000104,217000293,12:50
216000104,217000293,13:20
216000104,217000293,13:50
216000104,217000293,14:20
216000104,217000293,14:50
216000104,217000293,15:20
216000104,217000293,15:50
216000104,217000293,16:20
216000104,217000293,16:50
216000104,217000293,17:20
216000104,217000293,17:40
216000104,217000293,18:00
216000104,217000293,18:20
216000104,217000293,18:50
216000104,217000293,19:20
216000104,217000293,19:50
216000104,217000293,20:20
216000104,217000293,20:50
216000104,217000293,21:20
216000104,217000293,21:50
216000104,217000293,22:20
216000104,217000293,22:50
216000104,217000293,23:20
216000104,202000208,05:40
216000104,202000208,06:10
216000104,202000208,06:40
216000104,202000208,07:10
216000104,202000208,07:40
216000104,202000208,08:00
216000104,202000208,08:25
216000104,202000208,08:45
216000104,202000208,09:05
216000104,202000208,09:35
216000104,202000208,10:05
216000104,202000208,10:35
216000104,202000208,11:05
216000104,202000208,11:35
216000104,202000208,12:05
216000104,202000208,12:35
216000104,202000208,13:05
216000104,202000208,13:35
216000104,202000208,14:05
216000104,202000208,14:35
216000104,202000208,15:05
216000104,202000208,15:35
216000104,202000208,16:05
216000104,202000208,16:35
216000104,202000208,17:05
216000104,202000208,17:35
216000104,202000208,18:05
216000104,202000208,18:35
216000104,202000208,19:00
216000104,202000208,19:20
216000104,202000208,19:40
216000104,202000208,20:10
216000104,202000208,20:35
216000104,202000208,21:05
216000104,202000208,21:35
216000104,202000208,22:05
216000104,202000208,22:30
216000104,202000208,23:00
216000104,202000208,23:30
216000104,202000208,0:00
216000104,202000208,0:30
