216000075,216000358,05:50
216000075,216000358,06:40
216000075,216000358,07:30
216000075,216000358,08:40
216000075,216000358,09:50
216000075,216000358,11:30
216000075,216000358,12:30
216000075,216000358,13:40
216000075,216000358,14:40
216000075,216000358,16:10
216000075,216000358,17:25
216000075,216000358,18:30
216000075,216000358,19:40
216000075,216000358,21:00
216000075,216000358,22:20
216000075,213000487,07:05
216000075,213000487,08:05
216000075,213000487,09:00
216000075,213000487,10:00
216000075,213000487,11:10
216000075,213000487,12:45
216000075,213000487,13:45
216000075,213000487,15:00
216000075,213000487,16:05
216000075,213000487,17:35
216000075,213000487,18:50
216000075,213000487,19:50
216000075,213000487,20:55
216000075,213000487,22:15
216000075,213000487,23:30
