216000061,233003145,05:30
216000061,233003145,06:00
216000061,233003145,06:30
216000061,233003145,07:00
216000061,233003145,07:30
216000061,233003145,08:00
216000061,233003145,08:30
216000061,233003145,09:00
216000061,233003145,09:30
216000061,233003145,10:00
216000061,233003145,10:30
216000061,233003145,11:00
216000061,233003145,11:30
216000061,233003145,12:00
216000061,233003145,12:30
216000061,233003145,13:10
216000061,233003145,13:50
216000061,233003145,14:30
216000061,233003145,15:00
216000061,233003145,15:30
216000061,233003145,16:00
216000061,233003145,16:30
216000061,233003145,17:00
216000061,233003145,17:30
216000061,233003145,18:05
216000061,233003145,18:40
216000061,233003145,19:15
216000061,233003145,19:50
216000061,233003145,20:25
216000061,233003145,21:00
216000061,233003145,21:35
216000061,233003145,22:10
216000061,233003145,22:50
216000061,233003145,23:30
