216000026,217000292,05:20
216000026,217000292,05:50
216000026,217000292,06:20
216000026,217000292,06:40
216000026,217000292,07:10
216000026,217000292,07:50
216000026,217000292,09:00
216000026,217000292,10:00
216000026,217000292,10:40
216000026,217000292,11:20
216000026,217000292,11:50
216000026,217000292,12:20
216000026,217000292,13:10
216000026,217000292,14:00
216000026,217000292,14:40
216000026,217000292,15:20
216000026,217000292,16:00
216000026,217000292,16:30
216000026,217000292,17:00
216000026,217000292,17:50
216000026,217000292,18:40
216000026,217000292,19:30
216000026,217000292,20:20
216000026,217000292,21:10
216000026,217000292,22:00
216000026,217000292,22:50
