216000104,217000293,05:00
216000104,217000293,05:40
216000104,217000293,06:20
216000104,217000293,07:00
216000104,217000293,07:30
216000104,217000293,08:00
216000104,217000293,08:30
216000104,217000293,09:05
216000104,217000293,09:40
216000104,217000293,10:15
216000104,217000293,10:50
216000104,217000293,11:30
216000104,217000293,12:10
216000104,217000293,12:50
216000104,217000293,13:30
216000104,217000293,14:10
216000104,217000293,14:50
216000104,217000293,15:30
216000104,217000293,16:10
216000104,217000293,16:50
216000104,217000293,17:30
216000104,217000293,18:10
216000104,217000293,18:50
216000104,217000293,19:30
216000104,217000293,20:10
216000104,217000293,20:50
216000104,217000293,21:30
216000104,217000293,22:10
216000104,217000293,22:50
216000104,217000293,23:20
216000104,202000208,05:10
216000104,202000208,05:50
216000104,202000208,06:30
216000104,202000208,07:10
216000104,202000208,07:40
216000104,202000208,08:10
216000104,202000208,08:40
216000104,202000208,09:20
216000104,202000208,09:55
216000104,202000208,10:30
216000104,202000208,11:05
216000104,202000208,11:45
216000104,202000208,12:25
216000104,202000208,13:05
216000104,202000208,13:45
216000104,202000208,14:25
216000104,202000208,15:05
216000104,202000208,15:45
216000104,202000208,16:25
216000104,202000208,17:05
216000104,202000208,17:45
216000104,202000208,18:25
216000104,202000208,19:05
216000104,202000208,19:45
216000104,202000208,20:25
216000104,202000208,21:00
216000104,202000208,21:40
216000104,202000208,22:20
216000104,202000208,23:00
216000104,202000208,23:30
